owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
jbtronics,CrookedStyleSheets,jbtronics/CrookedStyleSheets,2997,"Germany, Jena",de,"CSS,PHP,HTML",CSS,61,https://api.github.com/users/jbtronics,https://api.github.com/repos/jbtronics/CrookedStyleSheets/languages,https://api.github.com/repos/jbtronics/CrookedStyleSheets/contributors
blueimp,Bootstrap-Image-Gallery,blueimp/Bootstrap-Image-Gallery,2987,"Freiburg, Germany",de,HTML,HTML,86,https://api.github.com/users/blueimp,https://api.github.com/repos/blueimp/Bootstrap-Image-Gallery/languages,https://api.github.com/repos/blueimp/Bootstrap-Image-Gallery/contributors
blueimp,Gallery,blueimp/Gallery,2971,"Freiburg, Germany",de,"JavaScript,CSS,HTML",JavaScript,270,https://api.github.com/users/blueimp,https://api.github.com/repos/blueimp/Gallery/languages,https://api.github.com/repos/blueimp/Gallery/contributors
siacs,Conversations,siacs/Conversations,2969,Germany,de,"Java,Ruby",Java,5256,https://api.github.com/users/siacs,https://api.github.com/repos/siacs/Conversations/languages,https://api.github.com/repos/siacs/Conversations/contributors
blue-yonder,tsfresh,blue-yonder/tsfresh,2965,"Karlsruhe, Germany",de,"Jupyter Notebook,Python",Jupyter Notebook,352,https://api.github.com/users/blue-yonder,https://api.github.com/repos/blue-yonder/tsfresh/languages,https://api.github.com/repos/blue-yonder/tsfresh/contributors
aalhour,awesome-compilers,aalhour/awesome-compilers,2950,"Munich, Germany",de,,,290,https://api.github.com/users/aalhour,https://api.github.com/repos/aalhour/awesome-compilers/languages,https://api.github.com/repos/aalhour/awesome-compilers/contributors
mcasimir,mobile-angular-ui,mcasimir/mobile-angular-ui,2932,Berlin,de,"JavaScript,HTML,CSS,Shell",JavaScript,418,https://api.github.com/users/mcasimir,https://api.github.com/repos/mcasimir/mobile-angular-ui/languages,https://api.github.com/repos/mcasimir/mobile-angular-ui/contributors
pkluz,PKHUD,pkluz/PKHUD,2932,"Munich, Germany",de,"Swift,Ruby,Objective-C",Swift,329,https://api.github.com/users/pkluz,https://api.github.com/repos/pkluz/PKHUD/languages,https://api.github.com/repos/pkluz/PKHUD/contributors
omz,ColorSense-for-Xcode,omz/ColorSense-for-Xcode,2890,"Berlin, Germany",de,Objective-C,Objective-C,31,https://api.github.com/users/omz,https://api.github.com/repos/omz/ColorSense-for-Xcode/languages,https://api.github.com/repos/omz/ColorSense-for-Xcode/contributors
changkun,modern-cpp-tutorial,changkun/modern-cpp-tutorial,2882,"Munich, Germany",de,"C++,CSS,TeX,JavaScript,HTML,Makefile,Python,C",C++,87,https://api.github.com/users/changkun,https://api.github.com/repos/changkun/modern-cpp-tutorial/languages,https://api.github.com/repos/changkun/modern-cpp-tutorial/contributors
foosel,OctoPrint,foosel/OctoPrint,2879,"Obertshausen, Germany",de,"Python,JavaScript,HTML,CSS,Shell",Python,5362,https://api.github.com/users/foosel,https://api.github.com/repos/foosel/OctoPrint/languages,https://api.github.com/repos/foosel/OctoPrint/contributors
futuretap,InAppSettingsKit,futuretap/InAppSettingsKit,2871,"Munich, Germany",de,"Objective-C,HTML,Makefile,Ruby",Objective-C,664,https://api.github.com/users/futuretap,https://api.github.com/repos/futuretap/InAppSettingsKit/languages,https://api.github.com/repos/futuretap/InAppSettingsKit/contributors
olivere,elastic,olivere/elastic,2842,"Munich, Germany",de,"Go,Shell,Makefile",Go,1024,https://api.github.com/users/olivere,https://api.github.com/repos/olivere/elastic/languages,https://api.github.com/repos/olivere/elastic/contributors
Eugeny,terminus,Eugeny/terminus,2841,"DÌ_sseldorf, DE",de,"TypeScript,Lua,HTML,JavaScript,CSS,Batchfile",TypeScript,553,https://api.github.com/users/Eugeny,https://api.github.com/repos/Eugeny/terminus/languages,https://api.github.com/repos/Eugeny/terminus/contributors
electerious,basicScroll,electerious/basicScroll,2831,Germany,de,JavaScript,JavaScript,205,https://api.github.com/users/electerious,https://api.github.com/repos/electerious/basicScroll/languages,https://api.github.com/repos/electerious/basicScroll/contributors
lrsjng,h5ai,lrsjng/h5ai,2824,Germany,de,"JavaScript,PHP,CSS,ApacheConf,HTML",JavaScript,1623,https://api.github.com/users/lrsjng,https://api.github.com/repos/lrsjng/h5ai/languages,https://api.github.com/repos/lrsjng/h5ai/contributors
troessner,reek,troessner/reek,2817,"Berlin, Germany",de,"Ruby,Gherkin,HTML,Dockerfile",Ruby,2457,https://api.github.com/users/troessner,https://api.github.com/repos/troessner/reek/languages,https://api.github.com/repos/troessner/reek/contributors
sschmid,Entitas-CSharp,sschmid/Entitas-CSharp,2806,Berlin,de,"C#,Shell",C#,2093,https://api.github.com/users/sschmid,https://api.github.com/repos/sschmid/Entitas-CSharp/languages,https://api.github.com/repos/sschmid/Entitas-CSharp/contributors
hendricius,the-bread-code,hendricius/the-bread-code,2804,"DÌ_sseldorf, Germany",de,"Ruby,Shell",Ruby,81,https://api.github.com/users/hendricius,https://api.github.com/repos/hendricius/the-bread-code/languages,https://api.github.com/repos/hendricius/the-bread-code/contributors
bigchaindb,bigchaindb,bigchaindb/bigchaindb,2773,"Berlin, Germany",de,"Python,Shell,Lua,Dockerfile,Makefile,Ruby,JavaScript",Python,4321,https://api.github.com/users/bigchaindb,https://api.github.com/repos/bigchaindb/bigchaindb/languages,https://api.github.com/repos/bigchaindb/bigchaindb/contributors
NecronomiconCoding,NecroBot,NecronomiconCoding/NecroBot,2755,Germany,de,,,3,https://api.github.com/users/NecronomiconCoding,https://api.github.com/repos/NecronomiconCoding/NecroBot/languages,https://api.github.com/repos/NecronomiconCoding/NecroBot/contributors
voronianski,flux-comparison,voronianski/flux-comparison,2721,"Berlin, Germany",de,"JavaScript,HTML,CSS",JavaScript,322,https://api.github.com/users/voronianski,https://api.github.com/repos/voronianski/flux-comparison/languages,https://api.github.com/repos/voronianski/flux-comparison/contributors
andywer,webpack-blocks,andywer/webpack-blocks,2709,"Leipzig, Germany",de,"JavaScript,HTML,TypeScript,CSS,Elm",JavaScript,625,https://api.github.com/users/andywer,https://api.github.com/repos/andywer/webpack-blocks/languages,https://api.github.com/repos/andywer/webpack-blocks/contributors
blueimp,JavaScript-MD5,blueimp/JavaScript-MD5,2676,"Freiburg, Germany",de,"JavaScript,HTML,CSS",JavaScript,56,https://api.github.com/users/blueimp,https://api.github.com/repos/blueimp/JavaScript-MD5/languages,https://api.github.com/repos/blueimp/JavaScript-MD5/contributors
maxbeier,text-spinners,maxbeier/text-spinners,2666,Berlin,de,"HTML,CSS",HTML,35,https://api.github.com/users/maxbeier,https://api.github.com/repos/maxbeier/text-spinners/languages,https://api.github.com/repos/maxbeier/text-spinners/contributors
stereobooster,react-ideal-image,stereobooster/react-ideal-image,2653,"Berlin, Germany",de,"JavaScript,TypeScript,CSS",JavaScript,290,https://api.github.com/users/stereobooster,https://api.github.com/repos/stereobooster/react-ideal-image/languages,https://api.github.com/repos/stereobooster/react-ideal-image/contributors
RafalWilinski,express-status-monitor,RafalWilinski/express-status-monitor,2625,Berlin,de,"JavaScript,HTML,CSS",JavaScript,320,https://api.github.com/users/RafalWilinski,https://api.github.com/repos/RafalWilinski/express-status-monitor/languages,https://api.github.com/repos/RafalWilinski/express-status-monitor/contributors
zserge,webview,zserge/webview,2614,"MÌ_nchen, Germany",de,"C,Go,C++,CMake",C,399,https://api.github.com/users/zserge,https://api.github.com/repos/zserge/webview/languages,https://api.github.com/repos/zserge/webview/contributors
mrackwitz,MRProgress,mrackwitz/MRProgress,2608,"Berlin, Germany",de,"Objective-C,Ruby,Shell",Objective-C,514,https://api.github.com/users/mrackwitz,https://api.github.com/repos/mrackwitz/MRProgress/languages,https://api.github.com/repos/mrackwitz/MRProgress/contributors
tealeg,xlsx,tealeg/xlsx,2604,"Hanover, Germany",de,Go,Go,800,https://api.github.com/users/tealeg,https://api.github.com/repos/tealeg/xlsx/languages,https://api.github.com/repos/tealeg/xlsx/contributors
vavr-io,vavr,vavr-io/vavr,2592,"Kiel, Germany",de,"Java,Scala,CSS,Shell",Java,4259,https://api.github.com/users/vavr-io,https://api.github.com/repos/vavr-io/vavr/languages,https://api.github.com/repos/vavr-io/vavr/contributors
beworker,pinned-section-listview,beworker/pinned-section-listview,2591,"Mannheim, Germany",de,Java,Java,88,https://api.github.com/users/beworker,https://api.github.com/repos/beworker/pinned-section-listview/languages,https://api.github.com/repos/beworker/pinned-section-listview/contributors
cure53,DOMPurify,cure53/DOMPurify,2579,Berlin,de,"JavaScript,HTML,Shell",JavaScript,933,https://api.github.com/users/cure53,https://api.github.com/repos/cure53/DOMPurify/languages,https://api.github.com/repos/cure53/DOMPurify/contributors
hellerve,programming-talks,hellerve/programming-talks,2575,Berlin,de,Python,Python,793,https://api.github.com/users/hellerve,https://api.github.com/repos/hellerve/programming-talks/languages,https://api.github.com/repos/hellerve/programming-talks/contributors
rrrene,credo,rrrene/credo,2568,"Recklinghausen, Germany",de,"Elixir,HTML,Shell",Elixir,1659,https://api.github.com/users/rrrene,https://api.github.com/repos/rrrene/credo/languages,https://api.github.com/repos/rrrene/credo/contributors
newmarcel,KeepingYouAwake,newmarcel/KeepingYouAwake,2563,Germany,de,"Objective-C,Shell,Makefile,C",Objective-C,385,https://api.github.com/users/newmarcel,https://api.github.com/repos/newmarcel/KeepingYouAwake/languages,https://api.github.com/repos/newmarcel/KeepingYouAwake/contributors
Airblader,i3,Airblader/i3,2555,"Munich, Germany",de,"C,Perl,M4,C++,Ruby,Shell,Makefile,Dockerfile,Roff,Vim script",C,7177,https://api.github.com/users/Airblader,https://api.github.com/repos/Airblader/i3/languages,https://api.github.com/repos/Airblader/i3/contributors
objectbox,objectbox-java,objectbox/objectbox-java,2547,"Munich, Germany",de,"Java,CSS,Kotlin,Shell",Java,808,https://api.github.com/users/objectbox,https://api.github.com/repos/objectbox/objectbox-java/languages,https://api.github.com/repos/objectbox/objectbox-java/contributors
bergie,create,bergie/create,2526,"Berlin, Germany",de,"JavaScript,CSS,HTML,CoffeeScript",JavaScript,701,https://api.github.com/users/bergie,https://api.github.com/repos/bergie/create/languages,https://api.github.com/repos/bergie/create/contributors
ivpusic,react-native-image-crop-picker,ivpusic/react-native-image-crop-picker,2492,"Munich, Germany",de,"Objective-C,Java,JavaScript,Ruby,Python,Makefile",Objective-C,429,https://api.github.com/users/ivpusic,https://api.github.com/repos/ivpusic/react-native-image-crop-picker/languages,https://api.github.com/repos/ivpusic/react-native-image-crop-picker/contributors
automl,auto-sklearn,automl/auto-sklearn,2486,"Freiburg, Germany",de,"Python,Shell,Makefile",Python,2048,https://api.github.com/users/automl,https://api.github.com/repos/automl/auto-sklearn/languages,https://api.github.com/repos/automl/auto-sklearn/contributors
bergie,hallo,bergie/hallo,2474,"Berlin, Germany",de,"CoffeeScript,JavaScript,CSS,HTML",CoffeeScript,706,https://api.github.com/users/bergie,https://api.github.com/repos/bergie/hallo/languages,https://api.github.com/repos/bergie/hallo/contributors
jprante,elasticsearch-jdbc,jprante/elasticsearch-jdbc,2473,"Cologne, Germany",de,"Java,PLpgSQL,Shell,HTML,Batchfile",Java,552,https://api.github.com/users/jprante,https://api.github.com/repos/jprante/elasticsearch-jdbc/languages,https://api.github.com/repos/jprante/elasticsearch-jdbc/contributors
dotless-de,vagrant-vbguest,dotless-de/vagrant-vbguest,2447,"Berlin, Germany",de,"Ruby,Shell",Ruby,514,https://api.github.com/users/dotless-de,https://api.github.com/repos/dotless-de/vagrant-vbguest/languages,https://api.github.com/repos/dotless-de/vagrant-vbguest/contributors
erikw,tmux-powerline,erikw/tmux-powerline,2434,"Berlin, Germany",de,"Shell,C,AppleScript,Makefile,Python",Shell,779,https://api.github.com/users/erikw,https://api.github.com/repos/erikw/tmux-powerline/languages,https://api.github.com/repos/erikw/tmux-powerline/contributors
hokein,electron-sample-apps,hokein/electron-sample-apps,2406,"Munich, Germany",de,"JavaScript,HTML,CSS,CoffeeScript,Shell",JavaScript,216,https://api.github.com/users/hokein,https://api.github.com/repos/hokein/electron-sample-apps/languages,https://api.github.com/repos/hokein/electron-sample-apps/contributors
roidrage,lograge,roidrage/lograge,2385,"Berlin, Germany",de,"Ruby,Roff",Ruby,504,https://api.github.com/users/roidrage,https://api.github.com/repos/roidrage/lograge/languages,https://api.github.com/repos/roidrage/lograge/contributors
drwetter,testssl.sh,drwetter/testssl.sh,2380,"Hamburg, Germany",de,"Shell,HTML,Perl,Dockerfile",Shell,2707,https://api.github.com/users/drwetter,https://api.github.com/repos/drwetter/testssl.sh/languages,https://api.github.com/repos/drwetter/testssl.sh/contributors
turbo,js,turbo/js,2374,"Berlin, Germany",de,JavaScript,JavaScript,21,https://api.github.com/users/turbo,https://api.github.com/repos/turbo/js/languages,https://api.github.com/repos/turbo/js/contributors
s-a,iron-node,s-a/iron-node,2369,Hamburg Germany,de,"JavaScript,CSS,HTML",JavaScript,452,https://api.github.com/users/s-a,https://api.github.com/repos/s-a/iron-node/languages,https://api.github.com/repos/s-a/iron-node/contributors
technopagan,sqip,technopagan/sqip,2333,Germany,de,JavaScript,JavaScript,46,https://api.github.com/users/technopagan,https://api.github.com/repos/technopagan/sqip/languages,https://api.github.com/repos/technopagan/sqip/contributors
msiemens,tinydb,msiemens/tinydb,2329,Germany,de,Python,Python,538,https://api.github.com/users/msiemens,https://api.github.com/repos/msiemens/tinydb/languages,https://api.github.com/repos/msiemens/tinydb/contributors
hgoebl,mobile-detect.js,hgoebl/mobile-detect.js,2327,"Germany, Bavaria, Rosenheim",de,"JavaScript,CSS,HTML,PHP",JavaScript,69,https://api.github.com/users/hgoebl,https://api.github.com/repos/hgoebl/mobile-detect.js/languages,https://api.github.com/repos/hgoebl/mobile-detect.js/contributors
jhnns,rewire,jhnns/rewire,2325,"Augsburg, Germany",de,"JavaScript,CoffeeScript",JavaScript,381,https://api.github.com/users/jhnns,https://api.github.com/repos/jhnns/rewire/languages,https://api.github.com/repos/jhnns/rewire/contributors
dastergon,awesome-sre,dastergon/awesome-sre,2319,"Munich, Germany",de,,,426,https://api.github.com/users/dastergon,https://api.github.com/repos/dastergon/awesome-sre/languages,https://api.github.com/repos/dastergon/awesome-sre/contributors
nisrulz,sensey,nisrulz/sensey,2310,"Berlin, Germany",de,Java,Java,303,https://api.github.com/users/nisrulz,https://api.github.com/repos/nisrulz/sensey/languages,https://api.github.com/repos/nisrulz/sensey/contributors
JonasGessner,JGProgressHUD,JonasGessner/JGProgressHUD,2306,Germany,de,"Objective-C,Ruby",Objective-C,227,https://api.github.com/users/JonasGessner,https://api.github.com/repos/JonasGessner/JGProgressHUD/languages,https://api.github.com/repos/JonasGessner/JGProgressHUD/contributors
dvyukov,go-fuzz,dvyukov/go-fuzz,2295,Munich,de,"Go,HTML,Assembly",Go,818,https://api.github.com/users/dvyukov,https://api.github.com/repos/dvyukov/go-fuzz/languages,https://api.github.com/repos/dvyukov/go-fuzz/contributors
opf,openproject,opf/openproject,2289,Berlin,de,"Ruby,TypeScript,HTML,CSS,JavaScript,Gherkin,Shell,Perl,Dockerfile",Ruby,35816,https://api.github.com/users/opf,https://api.github.com/repos/opf/openproject/languages,https://api.github.com/repos/opf/openproject/contributors
itinance,react-native-fs,itinance/react-native-fs,2286,Munich,de,"C#,Objective-C,Java,JavaScript,Ruby",C#,578,https://api.github.com/users/itinance,https://api.github.com/repos/itinance/react-native-fs/languages,https://api.github.com/repos/itinance/react-native-fs/contributors
apertureless,vue-chartjs,apertureless/vue-chartjs,2271,"Bochum, Germany",de,"JavaScript,Vue,HTML",JavaScript,586,https://api.github.com/users/apertureless,https://api.github.com/repos/apertureless/vue-chartjs/languages,https://api.github.com/repos/apertureless/vue-chartjs/contributors
